Título,Fecha,Cuerpo,URL,Sección
Crece la fuga de capitales: los depósitos de argentinos en el exterior alcanzan cifras récord,14 de diciembre de 2024,"A finales de 2023, los depósitos de argentinos en el exterior ascendieron a 277.793 millones de dólares, según un informe del Instituto de Economía de la Universidad Argentina de la Empresa (UADE). Esta cifra representa un aumento del 77% en comparación con los 158.750 millones de dólares registrados en 2013, lo que equivale a un crecimiento anual promedio de casi 12.000 millones de dólares. Este fenómeno refleja las tensiones estructurales que enfrenta la economía argentina en su intento por acumular reservas en dólares. El crecimiento exponencial de los activos externos del sector privado pone en evidencia la preferencia por proteger el capital fuera del sistema financiero local, en detrimento de la inversión productiva dentro del país. La fuga de capitales no es un problema nuevo, pero su aceleración en la última década genera preocupaciones sobre sus efectos en el desarrollo económico y la creación de empleo. Según expertos, estos recursos, que podrían haber sido canalizados hacia proyectos productivos o el sistema financiero nacional, terminan depositados en cuentas del exterior, dificultando la movilización de recursos internos. El impacto de esta dinámica no solo afecta la capacidad de inversión del país, sino que también ejerce presión sobre las reservas internacionales del Banco Central. La salida constante de dólares contribuye a la volatilidad cambiaria, incrementa las expectativas inflacionarias y limita la posibilidad de estabilizar la economía. La creciente dolarización y la preferencia por mantener activos fuera del sistema financiero local responden a factores como la incertidumbre económica, la alta inflación y la falta de confianza en las políticas públicas. Estas tensiones se han acentuado en los últimos años, impulsadas por fluctuaciones cambiarias y una política monetaria que lucha por contener el déficit y estabilizar el peso. La magnitud de los depósitos en el exterior plantea un desafío significativo para las autoridades económicas. Diseñar políticas que restauren la confianza en el sistema financiero local, promuevan la inversión productiva y frenen la fuga de capitales será crucial para revertir esta tendencia. Sin medidas efectivas, la economía argentina seguirá enfrentando dificultades para consolidar un modelo de desarrollo sostenible y equitativo. En un contexto de desafíos estructurales y volatilidad económica, el informe de la UADE reabre el debate sobre las políticas necesarias para abordar un problema que, lejos de resolverse, parece estar profundizándose.  ",https://elsolnoticias.com.ar/crece-la-fuga-de-capitales-los-depositos-de-argentinos-en-el-exterior-alcanzan-cifras-record/,Política
"Pese al pedido de austeridad, Bullrich viajará a Disney",17 de diciembre de 2024,"La ministra de Seguridad, Patricia Bullrich, confirmó que vacacionará en Disney con sus nietos pese al pedido de “austeridad” del presidente Javier Milei a sus funcionarios a la hora de elegir los destinos para el receso. Tras la solicitud, Bullrich contó que conversó con la secretaria general de la Presidencia, Karina Milei, y a posterior, con el mandatario, ante quienes expuso su particularidad y le dieron el visto bueno para ser la excepción a la solicitud. Según expuso, el viaje configura una promesa que le hizo a sus nietos mellizos a cambio de un buen rendimiento escolar. “Desde que los chicos empezaron la primaria, los mellizos, les había prometido que los iba a llevar. Cayó este año”, reveló. En la misma línea, aseguró: “Hablé con Karina (Milei) primero, le dije que tenía un compromiso de honor con mis nietos, los chicos vienen ahorrando plata desde que son chiquitos para ir a Disney, y me dijeron que sí, que cumpla mi promesa que es sagrada”. “Me habló el presidente y me dijo que por supuesto, que era un viaje de familia ya pensado, y que además era una promesa y que la cumpla”, se escudó la ministra en declaraciones radiales al tiempo que aclaró que solo dispondrá de una semana para el receso vacacional. Bullrich hizo referencia al planteo del mandatario, quien pidió a sus principales colaboradores que elijan lugares que no denoten ostentación para tomarse los días de receso. Además, solicitó los pedidos estén contemplados entre la última semana de diciembre y el mes de enero, y que se mantengan en alerta ante una potencial necesidad para trabajar de requerirse. De esta forma, los miembros del Gabinete deberán evitar viajar a Punta del Este, Estados Unidos y Europa, por lo menos en las primeras vacaciones de la gestión que asumió en 2023 bajo la estricta premisa de “no hay plata”, y tras haber llevado adelante “el ajuste más grande de la historia”. ",https://elsolnoticias.com.ar/pese-al-pedido-de-austeridad-bullrich-viajara-a-disney/,Política
El Gobierno comparó el caso del gendarme detenido en Venezuela con los desaparecidos,16 de diciembre de 2024,"El director nacional de normativa y enlace judicial del Ministerio de Seguridad, Fernando Soto, comparó hoy la situación del gendarme argentino detenido en Venezuela, Nahuel Agustín Gallo, con la situación de los desaparecidos durante la dictadura, porque “oficialmente no hay ninguna respuesta” sobre su paradero. «Es un tema grave internacional, porque es un secuestro, si fuera en la dictadura militar que tuvimos en la Argentina, es un desaparecido. Porque si bien hay una información de que está en el Helicoide, que es un edificio de la dictadura de Venezuela, de los servicios de inteligencia, oficialmente no hay ninguna respuesta”, afirmó Soto. En declaraciones al programa “Pan y circo” que se emite por Radio Rivadavia, el funcionario explicó de ese modo la situación del gendarme que fue detenido cuando ingresó a Venezuela para visitar a su hija y a su esposa. La esposa de Gallo, que tiene residencia en la Argentina, viajó a Venezuela para ver a su madre, afectada por un problema de salud, y el uniformado viajó a unirse con ella “de la forma más barata posible a través de Chile, a Bogotá y después a la frontera, con un remisero”. Según relató Soto, al detenerlo le sacaron el teléfono celular, en el que leyeron mensajes en el que la esposa le decía “esto es una dictadura, esto es un desastre”. “Entonces lo detuvieron. Y lo detuvieron al chofer también, al remisero que es venezolano. Es algo terrible, porque hay una venganza con la Argentina ",https://elsolnoticias.com.ar/el-gobierno-comparo-el-caso-del-gendarme-detenido-en-venezuela-con-los-desaparecidos/,Política
Diputados opositores pidieron explicaciones al PAMI por el recorte de medicamentos,17 de diciembre de 2024,"Diputados de Unión por la Patria y Encuentro Federal concurrieron hoy a presentar cuestionarios ante el PAMI, para reclamar explicaciones sobre el recorte de medicamentos gratuitos para la mayoría de la clase pasiva.
 El presidente de la comisión de Salud de la cámara baja, Pablo Yedlin, junto a su par de bloque Natalia Zaracho, y la socialista Mónica Fein, se trasladaron a la sede de PAMI, pero sin recibidos por ninguna autoridad de ese organismo.
 La decisión de concurrir a la sede del PAMI se adoptó ayer tras la confirmación que no iban a concurrir nuevamente el director ejecutivo de la obra social, Esteban Leguizamo, y el ministro de Salud, Mario Lugones, como sucedió el martes pasado.
 El Gobierno Nacional recortó los medicamentos gratuitos y solo los otorgará a los jubilados que ganen hasta  1,5 de haber de una jubilación mínina que en la actualidad son 389 mil pesos, y que solo tenga la obra social, es decir que no cuenten con una prepaga.
  Yedlin dijo que «cumplimos como diputados ahora esperamos que cumpla este gobierno porque son funcionarios y deben responder a los jubilados y a los legisladores» al entregar los cuestionarios en la sede nacional del PAMI para el director ejecutivo y para el ministro de Salud.
 Explicó que el responsable del PAMI, Esteban Legizamo «luego de disculparse se comprometió a responder las preguntas de los legisladores y de la defensoria del Pueblo y de la Tercera Edad que entregaron la semana pasada a la Comisión».
 «Pondremos a disposición de los periodistas e instituciones de todo el país todas las preguntas y propuestas acerca de esta decisión del gobierno de Milei de recortar o limitar la entrega de medicamentos a nuestros abuelos» , agregó.
 Por su parte, Fein señaló que «planteamos que tienen que dar una respuesta a los jubilados porque han dejado a 5 millones de personas sin cobertura, lamentamos que no hayan asistido a la comisión».
 Zaracho precisó que «como no fueron a la comisión a dar la cara, vinimos nosotros a pedir respuestas, no le vamos a soltar la mano a los jubilados y pensionados». ",https://elsolnoticias.com.ar/diputados-opositores-pidieron-explicaciones-al-pami-por-el-recorte-de-medicamentos/,Política
La izquierda italiana cuestiona a Meloni por darle la ciudadanía a Milei,15 de diciembre de 2024,"La primera ministra italiana Giorgia Meloni le concedió la ciudadanía de ese país a Javier Milei en un gesto político que le cae muy bien a la derecha peninsular, pero no tan bien a la izquierda, uno de los blancos favoritos de Milei en su diatriba diaria y tan mentada por la “batalla cultural”. “Varios miembros del parlamento acusaron a la jefa de gobierno de convertir a Milei en italiana a su discreción, pero al mismo tiempo negar la ciudadanía a los niños inmigrantes nacidos en Italia», según destaca el periódico alemán Bild en una nota titulada ”El presidente de Argentina es de repente italiano». Si bien la concesión de la ciudadanía está más que justificada por los antepasados italianos de Milei, la izquierda del país europeo lo considera un otorgamiento arbitrario y meramente político que busca afianzar la relación estrecha que ya existe entre ambos líderes. Meloni es la mandataria europea que más se ha visto con Milei desde que este es presidente. ",https://elsolnoticias.com.ar/la-izquierda-italiana-cuestiona-a-meloni-por-darle-la-ciudadania-a-milei/,Política
Avanzan el nuevo pabellón de pediatría del Hospital Iriarte,14 de diciembre de 2024,"Beneficiará a más de 500 mil vecinos y vecinas.  Más 500 mil vecinos y vecinas de Quilmes serán los beneficiados de las obras que, junto con la inversión en salud pública, el gobierno de la Provincia de Buenos Aires está realizando para el nuevo pabellón de pediatría del  Hospital Iriarte. Fiestas y eventos en QuilmesComprar vitaminas y suplementos Se destinaron un monto total estimado de $5.800 millones para los trabajos de infraestructura que incluyen la construcción de un nuevo edificio de dos pisos, con subsuelo y azotea, que estará vinculado al edificio ya existente por medio de rampas en planta alta y en planta baja, lo que permitirá su conexión con el ingreso principal al Hospital. Diariamente pasan por este centro de salud un centenar de niños y niñas que al finalizar esta obra dispondrán de un edificio destinado, en forma exclusiva, a la internación pediátrica, con un total 1.800 m2 que incluyen un sector de internación pediátrica, con 26 habitaciones y 50 camas, sanitarios y todas las dependencias médicas de apoyo: enfermería, sectores de terapia, office de alimentación, sala de curaciones y sala de estar para familiares. Asimismo, el nuevo pabellón contará con sala de guardia y shock room con ingreso propio, además de consultorios externos. El Hospital Iriarte tiene más de 100 años y es uno de los centros de salud públicos de referencia en la zona sur del Gran Buenos Aires.  Se realizan numerosas prácticas médicas y consultas y ofrece una amplia cartilla de profesionales médicos. Comprar vitaminas y suplementos El nuevo edificio, cuya obra avanzo en un 75%, está siendo construido a partir reutilización de otro que se encontraba en estado de abandono absoluto hace muchos años. Ahora el establecimiento podrá ampliar su capacidad y mejorar la atención a la comunidad en distintas especialidades fortaleciendo así sistema público de salud de la Provincia. Estos trabajos forman parte del Plan Integral de Infraestructura Hospitalaria de la Provincia que contempla una importante inversión para el mejoramiento de los establecimientos sanitarios, especialmente en un contexto de ajuste y paralización de obras por parte del gobierno Nacional. Pero además forman parte de un proyecto mayor de Infraestructura del Cuidado que incluyen a las obras que garantizan el derecho a recibir y a brinda cuidados, igualar oportunidades y reducir las brechas de género, edad y territorio. Se planifican y ejecutan los proyectos de infraestructura para ampliar la cobertura y fortalecer los servicios existentes en las áreas de cuidado para las infancias y las juventudes, la salud, los géneros, las personas mayores y las personas con discapacidad. Obras que transforman la calidad de vida de las y los bonaerenses. ",https://elsolnoticias.com.ar/avanzan-el-nuevo-pabellon-de-pediatria-del-hospital-iriarte/,Política
Venezuela: creen que el gendarme es espía porque «viaja por todo el mundo» con un sueldo de 500 dólares,16 de diciembre de 2024,"En un reciente pronunciamiento, el ministro de Interior y Justicia de Venezuela, Diosdado Cabello, confirmó la detención del gendarme argentino Nahuel Gallo. Durante su declaración, Cabello sugirió que la presencia de Gallo en el país tenía un trasfondo más complejo, mencionando que su actividad en redes sociales evidenciaba un estilo de vida que no se correlacionaba con su salario, lo que generó dudas sobre sus intenciones en Venezuela. Cabello señaló que Gallo había viajado extensamente, lo que llevó a cuestionar su propósito en el país. «Una persona fue detenida. Te metes en su Instagram, viaja por todo el mundo, pero su sueldo es de 500 dólares. ¿Qué venía a hacer a Venezuela? ¿Cuál era su tarea?», expresó, insinuando que el gendarme podría haber estado involucrado en una misión encubierta. El ministro también abordó la respuesta de la ministra de Seguridad argentina, Patricia Bullrich, a quien calificó de «fascista» y sugirió que sus acciones podrían ser consideradas provocativas. Cabello se refirió a la histórica disputa entre Argentina y Reino Unido por las Malvinas, sugiriendo que las prioridades de Bullrich estaban mal enfocadas. En cuanto a la situación legal de Nahuel Gallo, Cabello afirmó que el caso está siendo manejado por la justicia venezolana, que, según él, opera de manera efectiva. «Está en manos de la Justicia, aquí hay una Justicia que funciona de verdad», afirmó, dejando claro que el régimen continuará con el proceso judicial correspondiente. La respuesta de la cancillería argentina fue también mencionada por Cabello, quien sugirió que la falta de relaciones diplomáticas complicaría la situación de Gallo. «La cancillería argentina verá qué hace. Ellos decidieron no tener relación con nosotros, se complica», comentó. Por su parte, Elisa Trotta, miembro fundadora del Foro Argentino por la Defensa de la Democracia (FADD), expresó su preocupación a través de su cuenta en X, denunciando lo que ella considera un crimen de lesa humanidad y una violación de leyes internacionales por parte del régimen venezolano. «Eso es el chavismo: un flagelo para toda la región», concluyó. ",https://elsolnoticias.com.ar/venezuela-creen-que-el-gendarme-es-espia-porque-viaja-por-todo-el-mundo-con-un-sueldo-de-500-dolares/,Política
Katopodis: «la pobreza sube por el desastroso plan económico de Milei y Caputo»,16 de diciembre de 2024,"El ministro de Infraestructura y Servicios Públicos de la provincia de Buenos Aires, Gabriel Katopodis, apuntó contra el presidente de la Nación, Javier Milei, y el titular de la cartera de Economía, Luis Caputo, y aseguró que “la pobreza sube por su desastroso plan económico” y por la “paralización total de la obra pública”. Por otra parte, desde su cuenta oficial de la red social X, remarcó que el presidente de AySA, Marcelo Papandrea, “ratificó” que van a privatizar la empresa estatal y que “eso ya sucedió y salió muy mal”. “En su momento, quebraron y fundieron una empresa que es social, que debe garantizar el acceso a un derecho básico universal. La consecuencia fue que no hubo obras durante años, pidieron créditos que nunca utilizaron para inversión, no se amplió la red de saneamiento ni se mejoró el mantenimiento de la red de agua potable”, recordó. Asimismo, informó que durante la administración de su anterior titular, Malena Galmarini, “1.8 millones de personas accedieron al agua potable y 1.3 millones a cloacas, se finalizaron 1.800 obras y quedaron 300 en ejecución que hoy están paralizadas” como el Sistema Riachuelo, el Sistema Berazategui, el Sistema Agua Norte y el Agua Sur. En la misma línea, indicó que cerrando el Ente Nacional de Obras Hídricas de Saneamiento (ENOHSA) y privatizando AySA, el Gobierno Nacional “condena” al Gran Buenos Aires, junto a todas las regiones desfavorecidas del interior, a no poder cerrar las brechas de acceso a agua y saneamiento: “Es una mala idea sanitaria, económica y social”, añadió. “El Conurbano es hoy un campo minado de obras paradas a cielo abierto, con la inseguridad y el despilfarro de inversión que ya se hizo. La ecuación es ruinosa por donde se la mire: no hacen las obras, tampoco las transfieren, obviamente no inician nuevas, ejecutan un ínfimo mantenimiento, pero multiplican la tarifa a niveles altísimos. Una genialidad”, finalizó Katopodis. ",https://elsolnoticias.com.ar/katopodis-la-pobreza-sube-por-el-desastroso-plan-economico-de-milei-y-caputo/,Política
Escándalo en la DGI de Milei: el funcionario a cargo habría comprado inmuebles en forma irregular,17 de diciembre de 2024,"El funcionario designado por el presidente Javier Milei para combatir la evasión fiscal y fortalecer la recaudación tributaria está en el centro de la controversia: se trata de Andrés Vázquez, titular de la Dirección General Impositiva (DGI), quien, según una investigación periodística, compró propiedades en Miami a través de sociedades offshore que no fueron declaradas ante la Oficina Anticorrupción. De acuerdo a la información publicada por el periodista Hugo Alconada Mon, de  diario La Nación, y respaldada por el Centro Latinoamericano de Investigación Periodística (CLIP) y el Consorcio Internacional de Periodistas de Investigación (ICIJ), Vázquez figura como titular de las sociedades Alcorta Corp y Pompeya Group Corp, ambas radicadas en Panamá.Inmobiliaria en la región Estas sociedades realizaron las siguientes compras: – El 9 de enero de 2013, Alcorta Corp pagó US$ 710.000 por un departamento en el exclusivo edificio Icon Brickell, en Miami.
– Al día siguiente, la misma offshore adquirió otro departamento en la avenida Brickell 1060 por US$ 350.000.
– El 20 de julio de 2015, la sociedad Pompeya Group Corp compró una suite en el condominio Chateau Beach Residences, ubicado en Sunny Isles, por un valor de US$ 980.000. Posteriormente, y tras la exposición de los Panamá Papers en 2016, Vázquez insertó a la sociedad Galanthus Capital Limited, con sede en las Islas Vírgenes Británicas, como controlante de Alcorta y Pompeya. La investigación también reveló que Galanthus sigue siendo titular de las sociedades offshore panameñas y, por lo tanto, de dos departamentos en Miami, cuyo valor actual asciende a US$ 1.690.000. Alconada Mon publicó copias de la documentación que vincula directamente a Andrés Vázquez con las propiedades, incluyendo registros de la empresa Trident Trust, donde se categoriza al funcionario como «Persona Políticamente Expuesta». El documento incluye una copia del pasaporte de Vázquez, con los mismos datos de contacto que figuran en los registros oficiales. La Ley de Ética Pública obliga a los funcionarios a presentar declaraciones juradas que incluyan la totalidad de sus bienes, tanto en el país como en el exterior. Sin embargo, en su última declaración presentada en octubre del año pasado ante la Oficina Anticorrupción, Vázquez informó la titularidad de diez  inmuebles en Argentina, pero omitió cualquier referencia a las sociedades offshore y las propiedades en Miami. El pasado del funcionario Vázquez tiene una larga trayectoria en la AFIP, donde ingresó en 1990. Su gestión no ha estado exenta de polémicas: en 2009, encabezó un megaoperativo contra el Grupo Clarín, bajo la gestión de Ricardo Echegaray y en plena presidencia de Cristina Fernández de Kirchner. Más tarde, fue desplazado de la Regional Sur Metropolitana por acusaciones de corrupción y hostigamiento político. Vázquez fue designado por el gobierno de Milei en octubre pasado al frente de la DGI, tras la reestructuración de la AFIP en la Agencia de Recaudación y Control Aduanero (ARCA). Las denuncias podrían derivar en nuevas investigaciones judiciales y administrativas, poniendo a prueba el discurso de transparencia y eficiencia que impulsa la actual gestión. ",https://elsolnoticias.com.ar/escandalo-en-la-dgi-de-milei-el-funcionario-a-cargo-habria-comprado-inmuebles-en-forma-irregular/,Política
La inédita injerencia de Paolo Rocca en el proyecto de Milei: poder económico y política entrelazados,15 de diciembre de 2024,"Este respaldo explícito no es un detalle menor para entender las dinámicas del actual proyecto de poder. Tanto Rocca como Héctor Magnetto, figura central del Grupo Clarín, han asumido un papel crucial en el entramado político-económico del país. Su influencia no solo proviene del inmenso peso patrimonial que ostentan, sino también de su capacidad para articular consensos entre pares y moldear la opinión pública. La colaboración entre estos actores y el gobierno de Milei redefine los límites tradicionales entre el sector privado y el Estado, configurando un esquema de poder donde el capital y la política operan de manera explícitamente coordinada. Mientras Magnetto aporta su incidencia en los medios de comunicación, Rocca emerge como el estratega económico, poniendo a disposición no solo recursos, sino también cuadros técnicos que serán clave en la gestión del próximo gobierno. En un contexto de crisis económica y polarización social, la injerencia de Rocca y Magnetto sugiere que el poder real no está exclusivamente en las urnas, sino también en las mesas de negociación donde estos líderes empresariales consolidan su influencia. El futuro de la Argentina se decidirá tanto en los despachos gubernamentales como en las oficinas de los grandes conglomerados. ",https://elsolnoticias.com.ar/la-inedita-injerencia-de-paolo-rocca-en-el-proyecto-de-milei-poder-economico-y-politica-entrelazados/,Política
Yuyito dejó de seguir a Milei y crecen los rumores de crisis,16 de diciembre de 2024,"El hecho tomó mayor relevancia porque Yuyito, quien suele desmentir públicamente este tipo de rumores, mantuvo el silencio en esta ocasión. Los rumores de un distanciamiento entre Yuyito González y el presidente Javier Milei volvieron a tomar fuerza en las últimas horas. Según revelaron Jorge Rial y Viviana Canosa, la conductora dejó de seguir al mandatario en Instagram, un gesto que generó especulaciones. Por su parte, Milei no hizo comentarios al respecto y continúa siguiendo a González en sus redes. El hecho tomó mayor relevancia porque Yuyito, quien suele desmentir públicamente este tipo de rumores, mantuvo el silencio en esta ocasión. Mientras tanto, el presidente se encontraba en Italia, donde mantuvo un cordial encuentro con la primera ministra Giorgia Meloni. Las imágenes del abrazo y la complicidad entre ambos también despertaron comentarios en redes sociales, donde algunos comenzaron a vincularlos amorosamente. ",https://elsolnoticias.com.ar/yuyito-gonzalez-dejo-de-seguir-a-javier-milei-y-crecen-los-rumores-de-crisis-en-la-pareja/,Política
La concentración tributaria en Argentina: diez impuestos explican el 92% de la recaudación,13 de diciembre de 2024,"Un reciente informe privado reveló que la estructura tributaria argentina está altamente concentrada: los diez principales impuestos representan el 92% de la recaudación total. Este dato expone la dependencia del sistema fiscal nacional hacia un reducido grupo de tributos, mientras que otros impuestos tienen un impacto marginal en los ingresos públicos. En noviembre, la recaudación nacional registró un incremento impulsado por el efecto del denominado “paquete fiscal”, pero las estimaciones privadas proyectan una caída interanual en el acumulado del año. Este fenómeno refleja las dificultades para sostener ingresos consistentes en un contexto de crisis económica. Por otro lado, la situación de las provincias es aún más crítica. La recaudación provincial, que depende en gran medida de impuestos atados a la actividad económica, enfrenta una caída pronunciada debido al deterioro generalizado de la economía. Esto impacta directamente en las finanzas locales, agravando las dificultades para sostener servicios esenciales y realizar inversiones públicas. La concentración tributaria y la crisis económica plantean serios desafíos para el sistema fiscal argentino, que necesita adaptarse a una realidad que combina baja actividad económica, alta informalidad y limitaciones para aumentar la carga impositiva. ",https://elsolnoticias.com.ar/la-concentracion-tributaria-en-argentina-diez-impuestos-explican-el-92-de-la-recaudacion/,Política
Este miércoles habrá paro de trenes,17 de diciembre de 2024,"La medida de fuerza será por 24 horas, afecta a las seis líneas de mayor frecuencia y se verán afectados todos los servicios. Un paro de trenes se llevará a cabo este miércoles, el mismo fue anunciado por el sindicato de maquinistas La Fraternidad, será a nivel nacional y en reclamo de mejoras salariales. El gremio señaló la semana pasada que el Gobierno de Javier Milei «desconoce» la inflación de septiembre y octubre porque ofrece «aumentos irrisorios» para noviembre, del 1%, y diciembre, del 2,5%, así como tampoco «reconoce el 46% perdido desde el inicio de la gestión». «Después de 90 días sin recibir una respuesta por parte de los funcionarios públicos, el sindicato La Fraternidad decidió llevar a cabo un paro de actividades total para el próximo miércoles 18 de diciembre, por 24 horas, en todo el territorio nacional», anunció el gremio en un comunicado. La Fraternidad lanzó críticas también contra la oposición y la calificó de estar «confundida» y «sin rumbo», mientras «los trabajadores estamos y estaremos alerta custodiando los auténticos valores y conquistas heredadas de nuestra doctrina y para el pueblo trabajador» De acuerdo a un posteo del gremio en redes sociales, el paro se mantendrá activo desde las 00 hasta las 23:59 del miércoles 18 de diciembre y se extenderá a todo el territorio nacional, esto incluye a las seis líneas de mayor frecuencia, las cuales conectan múltiples localidades y barrios con el Área Metropolitana de Buenos Aires (AMBA): Roca, Mitre, San Martín, Urquiza, Belgrano Sur y Sarmie ",https://elsolnoticias.com.ar/este-miercoles-habra-paro-de-trenes/,Política
El Municipio inauguró un Ecopunto en la Plaza Villa Armonía,18 de diciembre de 2024,"En lo que va del año, se han recuperado 448.655 kg de material reciclable en los Ecopuntos y 244.018 kg en el sistema de recolección diferenciada El Municipio de Quilmes inauguró este martes el Ecopunto de la Plaza Villa La Armonía, el 15º del distrito, y presentó una nueva camioneta que se incorpora al sistema de recolección diferenciada “Quilmes Recicla”, en un trabajo articulado con la empresa Reginald Lee (embotelladora de la compañía Coca-Cola) y el Ministerio de Ambiente de la provincia de Buenos Aires.Fiestas y eventos en Quilmes Las autoridades destacaron la iniciativa conjunta que permitió reponer el Ecopunto en la plaza, luego de que el original sufriera un incendio en julio de este año. Quilmes fue seleccionado por la empresa Reginald Lee como receptor de la nueva estación de reciclaje gracias al compromiso demostrado por el Gobierno Municipal en el reciclado de los residuos. «Estamos reponiendo, gracias a una gestión que se viene haciendo con Reginald Lee, una empresa privada que articula políticas con el Municipio de Quilmes, este Ecopunto que había sido vandalizado en el mes de julio del 2024. Y presentando un nuevo vehículo para la recolección diferenciada, que se adquirió con recursos del Ministerio de Ambiente de la provincia de Buenos Aires y de la Municipalidad. Es el Estado presente y eficiente que nos pide nuestra Intendenta todos los días. Y la eficiencia en términos de reciclado tiene que ver con poner más lugares para que la gente pueda disponer de sus residuos, y con articular con el privado para que estas cosas puedan suceder”, aseguró el secretario de Ambiente y GIRSU, Roberto Gaudio.Fiestas y eventos en Quilmes En esta línea, la concejala Eva Mieri, que agradeció a la ministra de Ambiente provincial, Daniela Vilar, por la adquisición conjunta con el Municipio de la nueva camioneta para el sistema de recolección diferenciada, señaló: «Más que un Ecopunto es un espacio de encuentro de la comunidad, donde las y los vecinos del barrio La Armonía acercan sus materiales reciclables, con compromiso ambiental y también social, sabiendo que es fuente de trabajo para muchísimas familias cartoneras, lo que dignifica su labor. Vemos con mucho entusiasmo este espacio donado por Coca Cola y el trabajo mancomunado entre lo público y lo privado siga beneficiando las políticas ambientales con inclusión social que nos propuso desde el primer día de gestión nuestra intendenta Mayra Mendoza». En tanto, la gerenta de Relaciones Institucionales de Reginald Lee, María Eugenia Justo, indicó: “Vinimos a inaugurar un Ecopunto junto a la Municipalidad de Quilmes en lo que es nuestro programa de reciclaje local, que nosotros apoyamos a los municipios de nuestro territorio. Nos enorgullece mucho poder contribuir al programa de reciclaje local porque para nosotros justamente es muy importante no solo preservar el medio ambiente, sino de esa forma contribuir al desarrollo de las localidades donde estamos”.Fiestas y eventos en Quilmes Además, en el marco del programa provincial Mi Provincia Recicla, con el financiamiento del Ministerio de Ambiente, el Municipio adquirió una camioneta con caja abierta, doble cabina, para reforzar el sistema de recolección diferenciada en el distrito, que actualmente cuenta con once zonas, más de 200 recuperadores y 15 ecopuntos distribuidos en puntos estratégicos de la ciudad. Al respecto, la subsecretaria de Residuos Sólidos Urbanos y Economía Circular bonaerense, Jacquelina Flores, señaló: “Como mujer cartonera que soy y siendo parte del Estado Provincial, celebro que estemos pudiendo garantizar derechos. Estas gestiones dignifican el trabajo de la economía popular. Celebro que haya un Municipio y un Ministerio acompañando, me da mucho orgullo”. Por su parte, Ricardo Piedrabuena de la cooperativa de Recicladores Quilmes destacó: “la verdad que hoy en día tener este sistema de reciclado, a nosotros nos cambió la vida, porque los vecinos nos ven como trabajadores reales. Este municipio realmente apostó mucho en nosotros y le agradecemos”. En lo que va del año, se han recuperado 448.655 kg de material reciclable en los Ecopuntos y 244.018 kg en el sistema de recolección diferenciada; es decir, más de 700 mil kg de material que es reinsertado en el circuito productivo. También estuvieron presentes los subsecretarios de Higiene Urbana, Alejandro De Fazio, y de Ambiente y Desarrollo Sostenible, Darío Ortiza; la concejala Eva Mieri; el director provincial de Coordinación Municipal y Seguimiento de la Gestión, Ariel González; y representantes de la Cooperativa de Recicladores de Quilmes. ",https://elsolnoticias.com.ar/el-municipio-inauguro-un-ecopunto-en-la-plaza-villa-armonia/,Sociedad
La UBA pidió al Congreso una nueva Ley de Financiamiento en 2025,17 de diciembre de 2024,"El Consejo Superior de la Universidad de Buenos Aires (UBA)  tomó la decisión de solicitar a la Cámara de Diputados de la Nación la elaboración de una nueva propuesta de Ley de Financiamiento Universitario para el año 2025. Esta solicitud busca abordar las necesidades del sistema universitario, las cuales han sido expresadas por el Consejo Interuniversitario Nacional (CIN). Este pedido proviene de diversos actores del ámbito  educativo, cultural, científico, político, de derechos humanos, así como del sector empresarial y sindical. Estos ciudadanos han instado al Congreso de la Nación a implementar medidas urgentes para asegurar el financiamiento de las universidades públicas. El Consejo Interuniversitario Nacional (CIN) estimó que las necesidades presupuestarias del sistema universitario ascienden a $7,2 billones para el año 2025. Sin embargo, el proyecto de Presupuesto 2025 presentado por el Gobierno Nacional al Congreso contempla una asignación de $3,95 billones, lo que representa una diferencia de $3 billones menos respecto a lo que el CIN considera necesario. La resolución de la UBA también sugiere que el Congreso convoque a una consulta popular vinculante con el fin de refrendar el proyecto de ley propuesto. Este planteo se fundamenta en el artículo 40 de la Constitución Nacional, que establece la posibilidad de realizar consultas populares vinculantes para validar un proyecto de ley, además de especificar que la ley de convocatoria no puede ser objeto de veto. Es relevante recordar que en octubre pasado, la Ley de Financiamiento Universitario, que había sido aprobada por el Congreso, fue vetada por el Poder Ejecutivo con el respaldo de un tercio de los diputados. Este veto se produjo a pesar de que la ley contaba con el apoyo de cerca de dos tercios de la Cámara de Diputados. Este contexto refleja un notable respaldo a  la educación pública en el Congreso, así como la necesidad de garantizar un financiamiento adecuado para las universidades. ",https://elsolnoticias.com.ar/la-uba-pidio-al-congreso-una-nueva-ley-de-financiamiento-en-2025/,Sociedad
