Título,Cuerpo,URL,Fecha
Un organismo de la ONU empeoró su pronóstico para la economía argentina en 2025,"La Comisión Económica para América Latina y el Caribe revisó sus estimaciones para la economía argentina y recortó su pronóstico para la actividad económica para 2025. El organismo de la ONU estima que el PBI local crecerá 4,3 % en el segundo año del gobierno de Javier Milei, 7 décimas menos que la anterior estimación (5 %).

En tanto, para este año, calculó que el PBI argentino cerrará con una caída de 3,2%, una décima más que en el informe de agosto.

Según las estimaciones del organismo, el Producto Bruto Interno (PBI) de la región cerrará este año en 2,2 % frente al 2,3 % registrado en 2023. Mientras, el PBI regional se incrementará 2,4 % durante 2025.

Si se divide en subregiones, la CEPAL estima que el PBI de América Latina y el Caribe se ubique en 2,9 % en 2025. Mientras, en los países de América del Sur proyectan un crecimiento de 2,6 % para ese año.

Para el organismo, las perspectivas para 2025 “siguen siendo desalentadoras en materia de inversión, en un contexto de debilidad del gasto público”. Con respecto a la inflación, la disminución en los precios “debería ir a un ritmo más lento” que durante este año. También indicó que las exportaciones y las importaciones deberían recuperarse frente al “repunte esperado” del comercio mundial.

En la última década, el crecimiento promedio anual de la región fue de 1 %, “lo que implica a su vez un estancamiento del PIB per cápita durante ese período”.

Qué países de América Latina tendrán mayor crecimiento de PBI en 2025, según la Cepal

Para 2025, la CEPAL estima que el crecimiento de la región será impulsado por la Argentina, aunque la proyección del organismo no compensa la caída de los últimos dos años. A continuación, los pronósticos del organismo de las Naciones Unidas:

* Argentina será el país que impulsará el crecimiento de la región, con 4,3%;

* En Ecuador, la suba del PBI será de 1,4%;

* En Venezuela, el alza del PBI alcanzará 3,1%.

“La actividad económica para América del Sur experimentaría un repunte hasta llegar a 2,6 % en 2025 que respondería, en gran medida, al mayor dinamismo esperado de la economía argentina, que registraría un alza del 4,3 %, lo que supone un aumento de 7,5 puntos porcentuales con respecto a 2024″, sostiene el informe.

Para la Comisión Económica para América Latina y el Caribe, superar la “trampa” de baja capacidad de crecimiento, es necesario “movilizar recursos financieros de manera significativa” y aplicar políticas productivas que estimulen la inversión y la productividad.

“El impacto del aumento de los niveles de deuda pública en un contexto de bajo crecimiento económico y condiciones internacionales más restrictivas constituye un desafío adicional”, señalan.

Además, la movilización de recursos internos requiere fortalecer las finanzas públicas, lo que implica aumentar la recaudación tributaria y hacerla más progresiva mediante impuestos sobre la renta, la propiedad y la riqueza.

También remarcaron que es fundamental reducir la evasión fiscal y llevar adelante análisis de costo-beneficio sobre los gastos tributarios actuales. Además, el fortalecimiento de las instituciones es clave para optimizar el uso de estos recursos y mejorar su eficiencia.

Por otro lado, propuso implementar políticas de “nueva generación” para impulsar una transformación productiva. (con información de TN)",https://www.lanueva.com/nota/2024-12-18-15-41-0-un-organismo-de-la-onu-empeoro-su-pronostico-para-la-economia-argentina-en-2025,19/12/2024
Los motivos por los que el Gobierno rechaza paritarias que superen el 1% mensual,"El Gobierno está presionando para que los gremios acuerden paritarias que no superen el 1 % mensual. La orden que el ministro de Economía, Luis “Toto” Caputo, le bajó al secretario de Trabajo, Julio Cordero, es clara: hay que mantener las paritarias planchadas para ayudar a que la inflación baje rápidamente.

En el Palacio de Hacienda saben que, si el objetivo es una inflación del 1 % mensual, no se pueden homologar aumentos del 2 % o 3 % porque esos ajustes se trasladan al consumo y terminan en precios. Cordero es consciente de que si los sindicatos acuerdan subas mayores al 1 %, las empresas terminan trasladando esos costos laborales a los precios de los bienes y servicios.

Por ejemplo, Camioneros empezó pidiendo un 15 % para tres meses, pero luego bajó su demanda al 8 %. El problema es que las empresas de transporte no están dispuestas a absorber esos incrementos (más un bono) y, de aceptarlos, los trasladarían a las tarifas. Algo parecido ocurre con el gremio Sanidad, que pide una paritaria superior al 3 % mensual. De avanzar, ese aumento paritario se trasladaría automáticamente a los valores de las cuotas de las prepagas.

Es por eso que la conversación que está desarrollando en estos días Cordero con distintos gremios y cámaras empresarias va en línea con que las paritarias sean lo más bajas posible: 1 % e inclusive menos, y que se cierren en ese valor como paritarias de la actividad.

En un segundo plazo, cada gremio podría negociar sus paritarias con empresas particulares, teniendo en cuenta que hay algunas compañías que tienen mayor capacidad económica que otras: no es lo mismo una empresa grande que una pyme de un pueblo que desarrolla una actividad que aún no se pudo recuperar.

En definitiva, la estrategia del Gobierno pasa por apostar a un cambio cultural: primero llevar a las empresas a cerrar con los gremios paritarias por actividad en un rango porcentual mínimo para luego permitir que los sindicatos, detectando cuáles son las empresas que pueden pagar aumentos mayores, cierren acuerdos particulares por compañía.

Hasta ahora lo que ocurría (y lo que pretendían los gremios) era cerrar porcentajes altos de aumento por actividad y, si la empresa no podía pagarlo, reducir ese porcentaje en convenios particulares. Esa situación, entienden en el Gobierno, deja mal parados a trabajadores y empresarios.

“Los salarios le ganan a la inflación y en una economía estable las paritarias tienen que considerar los mínimos”, justificaron desde el área de trabajo. Por eso, desde el Ejecutivo sostienen que el esquema para acordar nuevas subas salariales funcionará como ancla para seguir desacelerando el nivel de inflación. (con información de TN)",https://www.lanueva.com/nota/2024-12-18-15-26-0-los-motivos-por-los-que-el-gobierno-rechaza-paritarias-que-superen-el-1-mensual,19/12/2024
"Persecución, caída y un motochorro detenido","Una cinematográfica persecución de una moto, terminó con un delincuente detenido. Fue en Plaza Paso, luego de un incidente vial.

El implicado, que escapaba de la identificación de agentes motorizados, cayó en la cinta asfáltica tras chocar con un auto, que era guiado por un abogado.

Se indicó que venía escapando desde 18 y 34, pasó por Barrio Norte hasta Tolosa y, luego en la zona céntrica, donde perdió el control luego de la colisión y cayó de la moto. Con algunas heridas, aunque leves, fue derivado al hospital Rossi.",https://www.eldia.com/nota/2024-12-19-2-10-29-persecucion-caida-y-un-motochorro-detenido-policiales,19/12/2024
"Netflix estrena la nueva temporada de ""El juego del calamar""","Luego del impresionante éxito mundial que fue la primera temporada, la serie coreana “El juego del calamar” se prepara para su segunda parte, que próximamente estará disponible en Netflix.

La segunda parte de la exitosa serie coreana estará disponible desde este jueves 26 de diciembre del 2024, mientras que la temporada final llegará en 2025.

Tres años después de ganar el juego del calamar, el jugador 456 decide no ir a Estados Unidos y regresa con un nuevo propósito en mente. Gi-hun se sumerge una vez más en el misterioso juego de supervivencia, comenzando otro desafío de vida o muerte con nuevos participantes que compiten por el premio de 45 600 millones de wones.",https://www.lanueva.com/nota/2024-12-19-7-20-0-netflix-estrena-la-nueva-temporada-de-el-juego-del-calamar,19/12/2024
Inauguraron una nueva sede judicial en La Plata,"En un acto encabezado por el Presidente de la Suprema Corte de Justicia, Daniel Fernando Soria, la Vicepresidenta Hilda Kogan y el Ministro Sergio Torres, se dejó inaugurado el nuevo Edificio Judicial de La Plata, en la calle 45 entre 13 y 14, destinado al funcionamiento de las Cámaras de Apelación en lo Civil y Comercial y el Fuero Contencioso Administrativo de la ciudad.

La ceremonia contó con la participación del Intendente local, Julio Alak. Asistieron también jueces, legisladores, funcionarios del Poder Ejecutivo provincial y la SCBA, autoridades de la Asociación de Magistrados y Funcionarios y el Colegio de la Abogacía de La Plata, y representantes gremiales de la AJB.

En el acto, el Dr. Soria destacó que esta inauguración se produce 50 años después de la última construcción de un edificio para el Poder Judicial en la capital provincial.

Agregó, que se trata de una sede de características funcionales, adaptada a tiempos en los cuales las necesidades ya no pasan por la exigencia de conseguir espacios para archivos de expedientes en soporte papel, sino por contar con capacidad de almacenamiento en la nube.

La construcción tiene una superficie total de 6.233, 60 m2 y cuenta con un amplio hall de acceso en planta baja, siete plantas destinadas a oficinas y dos niveles de subsuelo.",https://www.eldia.com/nota/2024-12-19-2-9-29-inauguraron-una-nueva-sede-judicial-en-la-plata-policiales,19/12/2024
Varias torres de lujo están hundiéndose en Florida,"Más de una treintena de rascacielos residenciales y hoteles de lujo ubicados a lo largo de la playa en el sur de Florida se están hundiendo o asentando de maneras inesperadas, en algunos casos debido a construcciones cercanas. Así lo afirma un nuevo estudio.

Los 35 edificios examinados a lo largo de un tramo de casi 19 kilómetros desde Miami Beach hasta Sunny Isles Beach se han hundido o asentado de 2 a 8 cm. Cerca de la mitad de las construcciones tienen menos de una década de antigüedad, según científicos de la Escuela Rosenstiel de Ciencias Marinas, Atmosféricas y de la Tierra de la Universidad de Miami.

“El descubrimiento de la magnitud de los puntos de hundimiento a lo largo de la costa del sur de Florida fue inesperado”, dijo Farzaneh Aziz Zanjani, la autora principal. “El estudio subraya la necesidad de un monitoreo continuo y una comprensión más profunda de las implicaciones a largo plazo para estas estructuras”.

No es raro que los edificios se hundan un poco durante y poco después de su construcción, pero los científicos calificaron su descubrimiento como sorprendente ya que algunos de los cambios ocurrieron varios años después. El subsuelo de piedra caliza bajo la playa del sur de Florida está intercalado con capas de arena, la cual se puede desplazar bajo el peso de los rascacielos y como resultado de las vibraciones de la construcción de cimientos. Los cambios en la marea y los proyectos de construcción a una distancia de hasta 320 metros han contribuido al asentamiento, según los investigadores.

El estudio utilizó imágenes satelitales para capturar los cambios, siendo el asentamiento más notable en los edificios de Sunny Isles Beach. Los científicos dijeron que los datos preliminares también dejan entrever hundimiento o asentamiento más al norte, a lo largo de las playas de los condados de Broward y Palm Beach.

El tramo de comunidades del sur de Florida examinado incluye a Surfside, donde el edificio Champlain Towers South se vino abajo en junio de 2021, matando a 98 personas. Sin embargo, se cree que ese derrumbe fue causado por hormigón armado que se deterioró debido a un mal mantenimiento y un diseño defectuoso.

Aún así, la catástrofe de Surfside destacó la necesidad de monitorear la estabilidad de los edificios “especialmente en áreas costeras con condiciones ambientales corrosivas”, indica el nuevo estudio. Los científicos agregaron que quieren estudiar más a fondo si diferentes secciones de los edificios afectados se están hundiendo a diferente ritmo, lo cual podría provocar grietas en sus paredes o rupturas de tuberías y daños a largo plazo.",https://www.eldia.com/nota/2024-12-19-4-9-48-varias-torres-de-lujo-estan-hundiendose-en-florida-el-mundo,19/12/2024
La Reserva Federal de EE.UU. volvió a bajar la tasa de interés,"La Reserva Federal (Fed) de Estados Unidos decidió bajar 25 puntos básicos la tasa de interés. Así, el rendimiento se moverá en el rango de 4,25%-4,5%.

El consenso del mercado ya apuntaba a un recorte de 25 puntos básicos en esta oportunidad, luego de la disminución de 50 puntos que el organismo hizo en septiembre -que significó la primera reducción desde 2020- y del recorte de otros 25 puntos que había realizado en noviembre.

“Los indicadores recientes sugieren que la actividad económica ha seguido expandiéndose a un ritmo sólido. Desde principios de año, las condiciones del mercado laboral en general han mejorado y la tasa de desempleo ha aumentado, pero sigue siendo baja. La inflación ha avanzado hacia el objetivo del 2% del Comité, pero sigue siendo algo elevada”, dijo la Fed en su comunicado de política monetaria.

El impacto en la Argentina

El rendimiento de los bonos del Tesoro estadounidense, que regula la Fed, es considerado como “la tasa libre de riesgo” debido a que Estados Unidos nunca cayó en default. Sobre ese valor, la deuda de cada país va sumando puntos adicionales en función de sus variables económicas. Esa diferencia o spread es lo que se conoce como riesgo país.

Por lo tanto, al bajar la tasa de EE. UU. habrá un alivio en la base de cálculo de ese indicador que elabora JP Morgan y que marca el costo de financiamiento para la Argentina si el Gobierno se propusiera colocar deuda en el exterior. Ese efecto ya se vio luego de las reducciones de tasas que la Fed aplicó en septiembre y noviembre.

Aunque Javier Milei dijo que no busca emitir deuda en el mercado internacional hasta 2026, los analistas esperan alguna colocación durante el próximo año y el proyecto de Presupuesto que había presentado el Ejecutivo (y que no se trató) indicaba que hasta un 18% de los títulos públicos a ofrecer en el próximo ejercicio podrían ser en moneda y jurisdicción extranjera.

A la vez, una tasa más baja en Estados Unidos favorece el interés de los inversores por activos más riesgosos que los bonos de ese país. Allí, los bonos y acciones de mercados emergentes -entre los que se puede considerar a la Argentina- tienen una oportunidad de captar el dinero de los inversores que buscan rendimientos más altos.

Mientras el Gobierno evalúa si es un buen momento para testear el ánimo inversor, las empresas locales que buscan fondeo en el mercado global ya se benefician con esta situación y, por eso, este año hubo una gran cantidad de colocaciones de bonos corporativos argentinos. (TN)",https://www.lanueva.com/nota/2024-12-18-17-26-0-la-reserva-federal-de-ee-uu-volvio-a-bajar-la-tasa-de-interes-cual-es-el-impacto-en-la-argentina,19/12/2024
Mercado Libre habilitó las compras directo de Estados Unidos con envío gratis,"La plataforma de e-commerce Mercado Libre sumó la modalidad ""compra internacional"", que permite comprar productos de vendedores de Estados Unidos con envíos gratuitos directo a domicilio.

""Esta nueva propuesta, amplía la variedad de nuestro catálogo y facilita el acceso a productos internacionales de forma simple, en pesos y con envío gratis"", informó Mercado Libre, en un comunicado.

Adrián Ecker, country manager de Argentina en Mercado Libre, dijo que ""estamos muy contentos de poder mejorar la experiencia de nuestros usuarios con la posibilidad de hacer compras internacionales y acercarles una mayor variedad de productos para encontrar aquello que están buscando"".

Señaló que “este es el inicio de una propuesta que esperamos seguir mejorando y haciendo crecer a lo largo del 2025”.

En esta primera etapa, la compañía habilitó la posibilidad para que vendedores que cuenten con operación en Estados Unidos publiquen sus productos.

Las principales categorías que contarán con mayor variedad serán tecnología, moda, belleza, juguetes y calzado, con un catálogo que seguirá creciendo de manera sostenida con el correr de las próximas semanas.

Impulsada por el nuevo paquete de normas que simplifica el comercio internacional, la iniciativa permitirá ampliar y mejorar la oferta de productos para los usuarios argentinos.

Cualquier persona podrá realizar compras internacionales cumpliendo con los requisitos de la norma vigente:

Los usuarios deberán contar con Clave Fiscal nivel 2, podrán comprar hasta 3 unidades de la misma especie y tendrán la posibilidad de realizar hasta 5 envíos internacionales por año, con un valor máximo de hasta USD 3.000 cada uno y que no superen los 50 kilogramos.

Los productos disponibles están identificados en la publicación como “Compra Internacional”. Los usuarios pueden encontrar los productos usando un filtro para buscar productos únicamente de esta categoría o acceder directamente una sección especial en la plataforma.

El pago de los productos se realiza en pesos y los compradores deberán pagar el IVA y los impuestos internos en caso de que corresponda, los cuales figuran discriminados al momento de hacer el “checkout” de la compra.

Solamente se pagarán tributos de importación cuando el valor del o los productos supere los US$400 por compra o se exceda el límite de 5 envíos internacionales por persona por año.

Como en todas las compras de la plataforma, los usuarios pueden hacer seguimiento del estado de la entrega hasta que llegue a su domicilio, se informó. (NA)",https://www.lanueva.com/nota/2024-12-18-19-21-0-mercado-libre-habilito-las-compras-directo-de-estados-unidos-con-envio-gratis,19/12/2024
Las fotos de la semana en el Instagram de La Nueva.,"La foto de la semana en el Instagram de La Nueva. es de Cecilia González con el usuario @cecigfotografia. ¡Felicidades!

Los tres usuarios destacados por compartir sus mejores fotos con la etiqueta #ConcursoLaNueva son: Brenda Barraza @bbfotografia_, Javier Galli @javiergalli.ph y Micaela Alvian @micaelaalvian.

Participar es muy fácil, solo tenés que etiquetar tus fotos con el hashtag #ConcursoLaNueva en la descripción de la publicación. Cada semana seleccionamos una foto ganadora y destacamos a tres usuarios. Las fotos elegidas son publicadas en la edición impresa de La Nueva. del día domingo.",https://www.lanueva.com/nota/2024-11-8-9-9-0-las-fotos-de-la-semana-en-el-instagram-de-la-nueva,19/12/2024
Las fotos de la semana en el Instagram de La Nueva.,"La foto de la semana en el Instagram de La Nueva. es de Fede Gutiérrez con el usuario @fede.gutierrez.ph en Instagram. ¡Felicidades!

Los tres usuarios destacados por compartir sus mejores fotos con la etiqueta #ConcursoLaNueva son: @ph_miri.adriel, Manuel Gómez @toto.gomez y Ivón Ramos @portadaszoom.

Participar es muy fácil, solo tenés que etiquetar tus fotos con el hashtag #ConcursoLaNueva en la descripción de la publicación. Cada semana seleccionamos una foto ganadora y destacamos a tres usuarios. Las fotos elegidas son publicadas en la edición impresa de La Nueva. del día domingo.",https://www.lanueva.com/nota/2024-12-13-7-9-0-las-fotos-de-la-semana-en-el-instagram-de-la-nueva,19/12/2024
Desvincularon a Marcelo Longobardi de Radio Rivadavia,"Marcelo Longobardi fue desvinculado este miércoles de Radio Rivadavia, donde conducía Esta mañana, en el horario fuerte del inicio del día.

El periodista adujo haber recibido una carta documento y sostuvo que lo ""echaron"" con excusas de audiencia y por no cumplir con las condiciones de presencialidad en el estudio. Pero denunció el despido por un trasfondo político y por un posicionamiento del medio con respecto al gobierno de Javier Milei.

""A Longobardi lo apreciamos mucho. La rescisión de su contrato responde pura y exclusivamente a cuestiones contractuales y artísticas"", dijo el director de Rivadavia, Jonatan Andreani, encarnando la voz del grupo Alpha Media, propietario de la radio.

El directivo enumeró las razones del medio para rescindir el contrato con su figura matinal, al sostener que Longobardi ""no cumple con la presencialidad en los estudios de Rivadavia. Hace el programa desde Miami y las pocas veces que estaba en Argentina salía de Nordelta. La desconexión con la mesa es tremenda"".

En ese sentido, Andreani consignó que también la periodista Maite Peñoñori, su columnista de espectáculos, fue desvinculada por las mismas razones, ya que salía al aire desde Miami.

Desde la radio remarcaron, en cambio, que el resto del equipo que acompañaba a Longobardi en su programa seguirá en Rivadavia. Son Romina Aldana (locutora), José Carbajal (Deportes), Claudio Zin (Salud), Willy Kohan (Economía) e Ignacio Ortelli (Política).

""Todos tendrán lugar en la radio"", sostuvo Andreani.

El periodista venía denunciando los insultos que recibió del presidente Milei como de sus seguidores en redes. Ese punto, de hecho, lo llevó a protagonizar un incómodo momento con su compañero de grilla, Jonatan Viale, cuando le pidió que se solidarizara con él. Longobardi no se sintió contenido por la radio ni respaldado por su colega y suspendió el pase entre programas desde entonces. (con información de Clarín)",https://www.lanueva.com/nota/2024-12-18-21-22-0-desvincularon-a-marcelo-longobardi-de-radio-rivadavia-denuncia-trasfondo-politico,19/12/2024
reportan el primer caso grave de gripe aviar en Estados Unidos,"Un paciente fue hospitalizado por presentar un caso grave de gripe aviar en el estado de Luisiana, en Estados Unidos, informaron este miércoles los Centros para el Control y la Prevención de Enfermedades (CDC). El nuevo paciente estuvo expuesto a aves enfermas y muertas en una granja.

Las autoridades registran un total de 61 casos de contagios por gripe aviar en Estados Unidos, pero todos los demás fueron leves.

Los detalles del caso no fueron revelados y se desconoce su pronóstico.

Cuál es el tipo de virus

La secuenciación genética reveló que el virus H5N1 en el paciente pertenecía al genotipo D1.1, detectado recientemente en aves silvestres y de corral en Estados Unidos, así como en personas en el estado de Washington y en la provincia canadiense de la Columbia Británica.

El genotipo D1.1 difiere del B3.13, identificado en vacas lecheras y que desató algunos brotes en aves de corral y personas con síntomas leves como conjuntivitis.

Un puñado de casos en seres humanos en Estados Unidos no proviene de un contacto con un animal, pero las autoridades sanitarias estiman que es demasiado pronto para sugerir una transmisión de persona a persona.

Los CDC consideran que el riesgo para el público en general es bajo.

En marzo se informó por primera vez de un brote de gripe aviar altamente patógena o H5N1 en varios estados. (TN)",https://www.lanueva.com/nota/2024-12-18-17-17-0-alarma-sanitaria-reportan-el-primer-caso-grave-de-gripe-aviar-en-estados-unidos,19/12/2024
"Sarkozy, con condena firme y brazalete electrónico","El Tribunal Supremo de Francia ratificó un fallo de la corte de apelaciones que había encontrado al expresidente Nicolás Sarkozy culpable de corrupción e influencia indebida.

Sarkozy, de 69 años, enfrenta un año de prisión, pero se espera que solicite cumplir la condena en casa con un brazalete electrónico, como es el caso para cualquier sentencia de dos años o menos.

Fue declarado culpable de corrupción e influencia indebida tanto por un tribunal de París en 2021 como por una corte de apelaciones en 2023 por intentar sobornar a un magistrado a cambio de información sobre un caso legal en el que estaba implicado.

“Las condenas y sentencias son, por lo tanto, definitivas”, indicó ayer en un comunicado el Tribunal de Casación.

Sarkozy, quien fue presidente de Francia de 2007 a 2012, se retiró de la vida pública en 2017 aunque todavía juega un papel influyente en la política conservadora francesa. Estuvo entre los invitados que asistieron a la reapertura de la Catedral de Notre Dame a principios de este mes.

Es la primera vez en la historia moderna de Francia que un expresidente ha sido condenado y sentenciado a un término de prisión por acciones ocurridas durante su mandato.

Su predecesor, Jacques Chirac, fue declarado culpable en 2011 de hacer mal uso del dinero público cuando se desempeñó como alcalde de París y recibió una sentencia de prisión en suspenso de dos años.

Sarkozy niega todo acto delictivo, en este y otros casos por separado.

El expresidente enfrenta otro juicio el próximo mes en París por acusaciones de que recibió millones de dólares del entonces dictador libio Moammar Gadhafi para financiar ilegalmente su exitosa campaña de 2007.",https://www.eldia.com/nota/2024-12-19-4-8-48-sarkozy-con-condena-firme-y-brazalete-electronico-el-mundo,19/12/2024
las causas que rodean a Sánchez,"Su esposa Begoña Gómez, su hermano David Sánchez, el exministro de Transportes, José Luis Ábalos... Desde hace algunos meses, varios miembros del entorno de Pedro Sánchez están siendo investigados en diferentes causas que complican la vida del presidente del Gobierno español.

Todos niegan las acusaciones contra ellos, pero la oposición se apoya en estas causas para atacar al dirigente socialista. A continuación, se detallan las más importantes:

La justicia investiga si Begoña Gómez, de 49 años, se aprovechó de ser la esposa de Sánchez para conseguir dirigir en la Universidad Complutense de Madrid un máster y obtener financiación privada para el mismo. Se examina también si, a cambio de esta financiación para su curso, ayudó a un empresario a conseguir acceso privilegiado a ofertas públicas.

Asimismo, la justicia investiga si, en el marco de esas actividades universitarias, cometió un delito al registrar a su nombre un programa informático creado por otros, así como la denominación del curso, Transformación Social Competitiva.

Las denuncias fueron presentadas por dos asociaciones próximas a la extrema derecha, Manos Limpias y Hazte Oír.

Considerado durante mucho tiempo como la mano derecha de Pedro Sánchez, el exministro de Transportes, José Luis Ábalos, está siendo investigado en un caso de presunta corrupción y desvío de fondos, junto a un antiguo asesor suyo, Koldo García. La justicia trata de determinar si Ábalos participó en la presunta contratación irregular de barbijos y material sanitario durante la pandemia de Covid-19, recibiendo comisiones ilegales del empresario Víctor de Aldama, junto a Koldo García.

Citado el lunes por el juez, De Aldama reiteró su acusación contra Ábalos, que niega todo, y Koldo García, que también dijo que ni él ni el exministro recibieron comisiones del empresario.

Según un documento judicial al que tuvo acceso la prensa en noviembre, la justicia investiga si, como “compensación económica” a sus servicios, Ábalos disfrutó de una vivienda adquirida en Cádiz, Andalucía, por parte de la empresa que recibió los contratos para proveer el material sanitario.

El entonces titular de Transportes fue cesado de su cargo en la renovación del Gobierno que Sánchez realizó en julio de 2021, con la que según él solo buscaba darle un “impulso” a su gabinete. Ábalos fue expulsado del Partido Socialista cuando explotó el caso en febrero, aunque sigue manteniendo su acta como diputado, ahora como independiente.

La justicia abrió una investigación a David Sánchez, hermano menor de Pedro Sánchez, por presuntos delitos de malversación, tráfico de influencias, prevaricato y fraude fiscal, tras otra denuncia formulada por Manos Limpias. Según la prensa española, este colectivo cercano a la extrema derecha denunció a David Sánchez, responsable de Artes Escénicas de la Diputación provincial de Badajoz (suroeste), por presuntamente percibir un sueldo público sin acudir debidamente a su trabajo.",https://www.eldia.com/nota/2024-12-19-4-10-48-en-la-mira-de-la-justicia-las-causas-que-rodean-a-sanchez-el-mundo,19/12/2024
Incertidumbre de las familias de los rehenes israelíes,"Ilana Gritzewsky está librando una batalla contra el tiempo para salvar a su novio del cautiverio de Hamás.

Aunque parece haber progreso hacia un acuerdo para liberar a los cautivos restantes por fases, es probable que Matan Zangauker no sea liberado en la primera etapa porque es un hombre joven. Gritzewsky está aterrorizada de que el acuerdo pueda fracasar o que él pueda morir en cautiverio antes de ser liberado.

Gritzewsky conoce de primera mano los peligros que enfrenta su novio, quien cumplió 25 años el miércoles. Ella fue secuestrada y mantenida como rehén durante 55 días antes de ser liberada durante el único acuerdo de cese del fuego anterior, hace un año. Y afirma que si no liberan a los rehenes, morirán.

Muchos familiares de personas retenidas en Gaza no encuentran alivio en los informes de que las negociaciones hacia un acuerdo están avanzando.",https://www.eldia.com/nota/2024-12-19-4-6-48-incertidumbre-de-las-familias-de-los-rehenes-israelies-el-mundo,19/12/2024
China amplía su arsenal nuclear y sus lazos con Rusia,"China expande su fuerza nuclear, ejerce una mayor presión militar contra Taiwán y, durante el último año, fortaleció sus vínculos con Rusia, según un informe divulgado ayer por el Pentágono, en el que se detallan acciones que aceleran áreas clave de conflicto con Estados Unidos.

Sin embargo, en el informe también se indica que la reciente oleada de acusaciones de corrupción en la poderosa Comisión Militar Central de China, que supervisa al Ejército Popular de Liberación (EPL), daña el crecimiento militar de Beijing y podría ralentizar su campaña para modernizarse.

El impacto, según un alto funcionario de defensa, es un tanto ambiguo porque, aunque China ha tenido avances en algunos programas, ha retrocedido en otros.

El funcionario, que habló bajo condición de anonimato para describir la evaluación de Estados Unidos, advirtió que Beijing trabaja para desarrollar una fuerza nuclear más diversa y tecnológicamente sofisticada. Aunque el número esperado de ojivas nucleares ha mantenido un crecimiento constante, China está ampliando sus capacidades de ataque.",https://www.eldia.com/nota/2024-12-19-4-7-48-china-amplia-su-arsenal-nuclear-y-sus-lazos-con-rusia-el-mundo,19/12/2024
